A11:Subject Knowledge,A12:Teaching Methods – Theoretical Knowledge,A13:Teaching Methods – Practical Application,A14:Information Literacy and Management,A15:Languages,A16:Academic Literacy and Numeracy,A21:Analyzing,A22:Synthesizing,A23:Critical Thinking,A24:Evaluating,A25:Problem Solving,A31:Inquiring Mind,A32:Intellectual Insight,A33:Innovation,A34:Argument Construction,B11:Enthusiasm,B12:Perseverance,B13:Integrity,B14:Responsibility,B21:Preparation and Prioritization,B22:Commitment to Teaching,B23:Time Management,B24:Responsiveness to Change,B31:Continuing Professional Development,B32:Student Feedback,B33:Networking,B34:Reputation and Esteem,"C11:Ethics, Principles, and Sustainability",C12:Intellectual Property Rights and Copyright,C21:Research Strategy,C31:Income and Funding Generation,D11:Team Working,D12:People Management,D13:Supervision,D14:Mentoring,D15:Influence and Leadership,D16:Collaboration,D17:Equality and Diversity,D21:Communication Methods,D22:Communication Media,D23:Publication,D31:Teaching,D32:Policy,FDP_need
3.966718474,4.606734692,8.240449458,8.635062331,9.778973962,5.150774581,4.630128409,6.728028837,8.5702825,6.551068273,5.299875352,7.902877449,6.46684899,6.169350808,6.334621632,8.197943736,2.589977342,7.398347531,1.735061739,1.933461318,3.256750429,9.899446859,1.962191598,7.912241208,3.97984693,2.780442225,1.835098672,7.496510319,1.138053869,3.415757399,5.91765284,4.15161456,1.516559513,2.102512851,1.53609151,7.112674065,8.810437203,2.292510968,2.410360298,7.956839106,5.257219185,6.361593916,9.008369691,1
4.538515981,7.819230488,1.93061106,6.032340591,9.415803604,5.776000916,8.380540156,6.396801786,9.459888783,3.083878499,7.647441005,8.702775122,1.518867042,3.965281989,9.505615205,2.854397915,4.508823821,5.737925122,9.357667832,1.227959355,5.832180813,4.965535473,9.169610978,4.077514973,7.808511443,3.451888816,7.561450535,3.958160303,9.307442409,6.368860676,7.145059548,8.661502795,8.612378213,5.962066821,8.332071722,9.787796313,9.112628105,8.367734115,1.248895551,6.158016121,2.664593049,2.519198036,1.336563033,0
7.320502547,5.471104017,1.466455667,6.736094145,4.462086081,4.744349745,6.166910733,1.104577223,1.537061873,3.384309044,5.74678731,9.991198398,5.221267745,2.514868149,2.251970289,4.701040813,5.09968591,9.357807643,8.146228732,4.873884475,2.072968866,1.805857594,6.517290475,9.493893691,4.856941996,2.808534388,5.862972917,9.110132908,5.201168562,4.096814636,1.975498577,3.50509133,6.693721965,4.505024711,4.415076671,9.741493299,6.496327228,6.712111115,6.569294416,3.622906537,2.321140308,5.221188933,4.297799003,0
2.59818477,7.407689846,1.681449661,5.114628308,7.741819509,4.546547735,7.815637689,7.687258746,6.219205544,2.649659885,5.070793274,4.334262791,3.514308932,4.065124805,8.591799773,4.361482162,4.916378696,3.321166213,1.086251863,4.575071987,3.483617567,9.626696422,8.544657107,3.045476254,1.861317253,9.591722619,4.285883367,5.069217288,8.179228847,7.075214809,3.367099252,3.223505423,2.437618886,9.671397032,9.499659414,9.947354809,3.460546698,4.142685314,8.863303913,9.337073914,2.144301489,1.919544777,7.888610637,0
9.275443739,5.781914974,8.203222868,8.899484699,9.776483128,8.676917386,8.970504494,5.310599979,4.096730121,1.702620071,5.155992489,8.487537587,4.87826934,1.380738685,1.878510144,5.758364585,9.117565166,7.073103275,6.433458361,7.035318057,3.756884868,1.071591862,4.940523628,3.562263143,2.238003551,9.066688073,6.048688408,6.173618293,3.574199021,4.886727396,7.295179564,2.888616416,3.562152046,6.616790347,4.494228602,4.011174083,3.294531384,4.848208019,6.000309847,5.333474307,8.880481707,8.937688225,1.466126742,1
7.893407215,7.598663187,7.68400641,6.850515534,4.707563154,3.617162346,7.336410536,9.270565781,8.208108981,3.882767835,1.48840033,9.74602254,1.544265291,8.299836929,8.752898149,4.663528788,4.468716604,5.771203591,7.354450643,2.570345001,5.809097461,9.210023177,8.371783711,5.505121077,5.849625548,9.149549947,4.395847052,8.922608223,2.531766106,8.216356419,5.171510103,1.981570645,9.788496205,2.883901941,5.924153598,7.98026749,5.11516391,8.105195807,3.896430232,9.507085273,9.964351372,6.504449461,6.448447566,1
2.326529264,9.92054473,8.543938362,2.808704471,1.014519885,3.32686809,1.212960213,1.377740307,2.635188465,5.855620596,1.151109575,1.001570327,4.243940638,4.940519183,7.479701799,8.569782221,2.339340333,5.896091432,8.948067204,4.854781008,3.85049626,9.682195244,4.279290116,7.837929449,9.949401737,6.07590317,5.470581074,8.296261054,6.616758833,3.306815942,8.223402232,3.141296823,7.120630155,8.232262346,7.760731242,2.570107329,7.821847133,9.552071197,4.850240847,1.377961082,6.27499063,8.648754512,9.894694732,1
1.624850005,5.024383529,9.89081695,5.3629292,4.875268354,2.35634341,3.893666608,1.495853867,7.106979288,4.575928145,4.733439552,4.881212548,6.624561305,3.944688587,2.597281383,5.719886954,4.842164537,6.699844292,2.815899978,2.996060283,1.236239472,2.655960123,2.909482413,8.826633464,1.13000929,3.690232219,3.857240456,7.611245459,8.259669035,7.952755702,8.739929153,3.082629902,8.310576468,3.997486385,6.559561485,6.506227916,3.336288447,5.554068396,2.291073765,7.666838431,1.188573574,3.037605273,9.208938111,0
8.361293168,2.931430838,6.358342563,4.833332233,7.762016003,4.27669492,2.71239673,1.967544371,2.915283749,2.264091532,5.669854926,8.265945638,8.33520748,4.016057169,9.261295211,8.723846361,9.854350945,7.67732579,4.383796625,4.984427416,2.741998348,2.500653155,9.562951622,3.927294127,7.575168081,3.354920741,1.749825541,6.290996976,6.917002668,5.633074652,6.272473768,6.894754162,1.160228986,8.292366873,7.018571188,7.900140046,5.503448549,1.783469618,5.185681769,6.375194106,7.318077528,6.56417552,7.916339603,1
7.442984545,4.616896855,6.608333111,1.746206824,1.042967694,9.522844389,9.518371948,2.066516577,3.125140227,4.102816308,4.145523646,1.694665191,5.343597434,7.692868366,1.215997322,4.05402626,2.185812784,2.388315044,2.948391062,1.417111346,2.346110168,6.5814484,6.768295363,2.167940558,1.1318743,2.126136186,8.018474979,7.572898306,3.598781107,4.581688551,4.259870664,8.684405189,4.1140417,9.966792997,7.265036589,6.630710499,9.410727197,6.400006963,3.458267925,5.892196476,5.353432059,8.245088004,2.955105703,1
8.727055429,6.500695336,8.764696792,8.229014877,9.176722106,6.865097022,9.864836135,5.139344999,4.637081309,9.962118916,6.146551562,4.226795877,7.504851509,9.022013778,9.02206678,1.522448504,4.595986375,1.636674966,9.489955484,8.518760436,9.954648462,6.426128388,2.719523498,9.621719315,6.548740207,7.974654789,9.740084751,4.257607071,7.724015937,8.725459186,6.80567505,3.593789506,6.570807507,5.515474723,5.627661778,4.014766475,1.419126298,6.293516966,4.109034177,1.874203988,6.941073366,8.906484715,9.707258226,1
5.605736919,9.502490925,4.879534771,1.351139412,2.642629991,8.681448461,8.405483295,4.270990058,8.019871217,5.553468607,9.175153195,1.286085988,9.793653801,9.061248406,1.363019455,5.52233275,4.082731073,9.091915461,2.337088778,6.474428043,7.008887846,6.606302217,7.424556361,7.478960251,5.883618914,6.926078559,8.144050632,9.168269769,1.384722193,7.617896346,7.461457967,8.085618118,9.147873831,9.069431487,6.629042792,9.824381014,2.606122372,3.321271139,2.385617755,5.406344583,6.352755523,5.010742886,9.948705949,0
7.334367307,7.64254103,2.564578457,4.72539079,4.426379511,4.285847617,3.150985733,2.998870106,2.513962172,7.234069181,3.803288467,6.249941037,8.720446819,1.827875163,8.095689514,9.954770461,3.342899705,1.068780267,5.350786399,6.679794533,8.115593116,2.556213459,6.205240952,7.904567157,9.939035792,9.094776709,4.624665697,7.538594304,4.86326789,3.020876881,7.941419237,7.780086177,7.625263879,2.721038236,2.103916585,7.596076474,7.791611418,5.902975838,4.197173655,1.281998933,1.912740916,6.455268249,4.117720485,1
1.733219411,8.573706576,9.231117649,9.733755921,6.090029959,8.078745478,8.040290394,6.668861931,8.241845536,9.931145326,2.108138518,1.512760617,7.456317254,8.703103945,4.936318629,4.063070548,6.091234419,6.994057289,2.630131297,9.177079443,5.242234733,4.131508789,5.107218788,4.237488693,9.016106921,3.666247076,1.28478524,3.468503259,5.686185321,2.558217447,2.626359253,6.426552596,6.585710396,5.134268208,3.844151298,2.74105421,2.585120403,3.433095037,4.551783955,1.091527418,6.996143712,6.612102285,3.177939679,1
2.398718818,4.944479718,4.888885642,8.989178718,2.472893202,5.960495081,9.10250265,3.11574766,3.987719587,5.004690503,2.500227464,3.399972988,2.547036072,9.133465436,6.57296911,6.828928234,3.252323897,4.153987941,9.388601641,1.161815959,8.386113146,9.971059531,7.667524092,5.898050483,6.662840238,6.822620118,2.445880484,1.320021741,8.681640323,2.486481741,6.346025898,2.586833022,7.064062673,2.708326112,4.797261208,8.517835561,3.23138033,4.399715577,6.463568264,5.743216952,3.555416182,4.007406017,7.441039791,0
8.457713765,3.723458211,2.996102611,9.077650596,9.357762713,1.705351035,6.505685118,9.211725633,3.691517458,2.431104541,9.435684888,2.733845867,3.520364152,8.778597847,3.015903624,8.449205854,5.137767946,6.77285044,5.593739525,6.388737242,3.396620473,5.131573707,7.137045793,3.525710052,4.763416072,4.157084997,3.082663784,4.237470957,9.224888385,2.253043101,9.601076526,2.801873882,8.454181457,2.240694435,8.302879906,4.291492331,9.34733349,8.234080762,2.280851022,8.259592359,5.796044165,3.43647499,6.724822974,0
5.026171276,3.630673953,8.304223679,1.36724301,3.036351124,2.155391283,7.027549769,6.830728414,8.239040642,7.966509715,2.510661047,4.467299874,7.444311398,2.984805281,6.616457955,5.008592832,4.613931561,2.015081562,3.854582569,3.46636633,4.974637649,2.680176018,6.74496892,5.280766559,2.896101165,3.21224849,5.312169634,1.355648001,8.170339615,4.153089268,7.560492391,4.946759814,3.488119598,6.938836314,8.258301211,6.75438228,9.130597441,8.404013287,7.126298818,1.119530596,7.775198697,7.896372449,4.267924366,1
3.246597001,3.531979105,7.011794009,2.692180002,3.691582364,5.620519687,2.100603689,5.328388983,2.49239926,6.628156417,7.032476626,6.013508095,7.870964401,1.718689364,9.720340213,5.994219228,6.397487243,9.451331648,7.408519115,4.102730111,6.323407679,8.498432289,6.020100485,9.479615605,9.157609912,9.741935186,2.978372785,3.134573919,3.778473145,4.417790661,6.728074468,6.267973071,9.826101365,3.35510897,2.271217024,5.889179191,2.108976528,5.404136083,9.232902766,4.915204894,2.952047302,5.150579404,1.460299215,0
1.755001083,3.663907561,3.820442389,7.979717945,1.953306227,8.132778108,1.783350984,3.938576706,2.347656948,1.928406768,8.290157195,5.88993834,2.031171033,2.680305038,2.32241806,4.10338915,3.561384136,1.683940571,4.804580726,5.746035824,9.874997034,1.028264557,5.858150324,4.587499382,9.637606957,7.039156733,4.428318846,3.411575111,5.837668067,1.008880754,8.374255962,3.707485976,2.636343306,8.863352161,1.024630936,6.855039493,6.963187791,4.093100322,5.652737538,2.720706025,6.49380727,2.575489789,9.634826953,0
7.814493686,1.784763837,9.980433519,5.377196403,2.951410691,2.244742533,9.558977844,6.90061244,6.00018765,1.948966523,2.940421412,6.648749356,6.651202505,7.539319158,8.702374675,9.405756412,4.181923813,6.038247619,3.148623083,1.822727396,7.959919848,5.180332695,3.911270693,7.540912065,6.789566531,1.500462213,6.82548572,9.634280666,6.832375153,9.025668881,6.872573192,8.355542453,6.726513099,2.709260073,9.52916794,3.862420691,8.47136097,2.293760854,5.152749417,7.90302485,3.791649897,1.622079159,6.547159125,0
6.075358906,9.19386198,7.105026384,9.432848703,9.6794796,5.748383701,5.065571562,3.615047342,8.05035144,1.5496337,2.317458341,4.384891484,4.680477421,6.844905513,4.237948366,3.98012242,4.834250108,8.804233995,6.454809486,1.509744216,8.629339504,6.600772194,6.476823905,8.337911093,5.352787156,7.011874471,5.416228944,9.544832851,1.558858461,9.738952229,6.315032236,4.696829707,4.01511895,6.909531072,2.172839713,1.491196134,5.329749369,5.877371424,1.015130843,3.289318688,6.236179026,7.95330681,9.523434557,1
7.687400116,7.670447392,2.095921674,5.415987109,4.306338391,4.151970577,3.792618421,5.489786479,7.56525554,3.129943647,9.709537571,6.900530185,8.314298102,3.19748931,7.68468419,2.963380821,3.174360869,2.069010955,8.633175396,9.533994939,7.334698066,4.684838879,2.571028514,1.042769612,9.315061952,4.998924995,5.570845257,9.85433331,3.387704953,1.781838509,5.704185435,5.891887901,8.44801816,4.367214237,6.855119341,8.31117853,2.912605318,4.972688582,3.70060245,5.242444946,2.82198795,7.42630918,9.028788473,1
3.414961815,3.817685568,8.372232306,9.557797658,2.629713403,4.544941323,7.247333987,1.793403234,8.742994241,1.225333677,2.301785504,3.702198022,5.634251383,4.518147428,4.819902768,1.872505089,2.298277755,5.993989936,6.290363181,3.711717296,7.296303665,6.166100633,4.187617102,9.693490259,1.261021788,5.55963083,1.222084322,7.475555683,2.604472158,4.155577198,8.58926106,8.268896326,7.107886973,8.423138066,3.930689979,4.865423674,8.260312743,8.503494792,9.057343831,1.644140388,3.170018627,8.087457109,1.731790519,1
6.99243156,2.017265255,9.318226494,7.839232435,6.08600479,3.907897658,6.571515729,3.655193858,5.513755834,5.826018675,4.259289856,2.314653132,9.870818093,7.423068099,8.726613479,1.081183841,8.870830251,5.648686059,3.770248288,1.294958938,2.09929322,5.69401752,3.689793638,9.105180553,9.064599697,8.731565389,9.340505076,2.845821973,9.483136583,3.448461202,2.19189435,1.387392685,6.978760283,8.765366286,6.113019132,8.49385188,9.272094497,2.664676872,5.796209026,8.528633291,5.46448928,2.919272647,4.326551246,0
1.377282422,3.404915475,5.848644211,8.095331902,1.323043728,2.002467684,5.236932383,1.982914623,6.803818117,7.440828478,5.638262793,8.248839674,2.315403501,2.186632874,1.874613133,7.161170469,8.759362587,7.41353622,2.771550617,1.116808344,1.334608043,3.510140808,1.383288724,9.290665982,3.913146956,6.557930472,8.859401726,9.390968858,4.977180472,6.965602511,4.954778535,9.766994388,2.225252244,4.075234688,8.569918417,3.025835961,9.527293599,3.172038459,4.979803848,9.534970685,5.523296297,1.648840616,9.694472628,0
5.350017362,4.005689979,4.457472659,3.851094396,6.055376489,2.297205811,5.089491034,9.874152579,6.77986206,6.673007234,8.766431548,4.884861817,2.735208595,8.706712038,3.854543584,6.336598623,7.169903019,7.184795837,5.39940205,2.475975216,6.605472,6.019241963,5.467233144,9.595327693,8.123288612,8.752236003,6.666620742,2.572144406,1.52189542,3.313456657,2.365822883,9.367570868,2.932607938,9.065732736,1.151530146,6.782181356,8.502365819,7.313098183,1.361553533,9.734113474,5.548083161,3.659995895,5.690242739,0
4.55582202,9.758342908,7.128370616,5.18068556,4.843439401,6.56712523,8.685073117,7.38945133,4.960283835,9.978750878,8.699725541,9.305142793,4.87630225,6.027927179,3.255190751,7.90420878,2.057831387,6.461069677,2.437327997,4.16999601,8.878145155,4.854259928,9.805543676,7.721873606,7.309415066,4.051641587,6.42863634,6.30043603,2.756732185,6.78837073,9.453412156,1.068828695,2.489584086,2.825805735,7.130932628,8.469791486,9.512825358,4.558106478,1.594622471,8.53635916,4.409697101,1.331056674,1.300335058,0
9.826411344,8.469939599,3.983924696,1.933095798,4.518824613,4.620931621,2.937123698,7.548280952,9.325063041,8.261610723,2.340116058,3.999189594,4.766921909,2.01998777,2.640233489,5.734376393,3.587572529,6.702396026,8.425384066,6.307064588,6.048485002,6.944182757,3.311710504,8.337752456,4.42958026,6.594888235,4.121044582,4.198297409,7.824011099,1.360356529,1.076374862,7.698084376,4.407994916,5.091907709,5.853102216,5.2011661,1.358232936,5.011121178,6.513464925,5.984677916,4.65378433,9.826806984,8.60369144,1
6.647361435,7.974841015,7.34526069,5.53372974,5.737392844,1.091602774,7.027198945,2.991491373,2.956395165,8.993871593,6.173623611,5.149924601,8.786152241,9.455953713,4.292162177,6.554210365,2.902147484,5.62996047,8.64788708,6.15807999,9.758767727,4.830563428,3.151093923,3.646409539,7.832372327,4.47795448,8.81510972,9.983715355,3.793279432,5.635997282,9.264762206,5.044629963,6.040759614,6.418678114,6.351896669,4.277517067,9.669514207,1.139848167,2.283950733,6.861632579,2.129838115,1.434022582,5.9543045,0
3.143834931,9.734359018,4.073718652,4.058351649,8.030006735,4.709596845,8.689242268,7.036735968,9.261473349,5.533358934,3.168731283,5.267749383,7.074005101,2.697026009,2.838876329,8.766000435,4.389638011,5.170338243,7.911326334,1.142618022,2.767994927,7.409853494,9.822872046,8.477329048,5.456242451,2.544506935,9.323244124,7.857874191,7.936988442,1.975424532,7.561970086,6.108315183,6.396401898,2.044721678,2.89758274,5.614055078,2.557685794,9.532375191,6.448821453,9.700589357,9.427939802,4.647651618,2.715009191,0
5.456822836,6.167294278,8.681542696,7.163255702,9.28143188,1.302581398,7.848052996,8.764367905,4.296089235,7.850530409,2.814717709,5.533848557,4.437964086,1.750937709,3.658193307,6.716956941,6.647978601,8.888444452,3.75755723,5.151324488,1.320889331,8.719670108,9.449634774,8.274901758,4.256440429,8.138166473,1.681975698,8.261397941,9.48560347,8.53051725,1.6327816,7.170040083,6.995116598,1.228949936,6.799578805,4.47423384,3.32462284,6.845884268,1.447469337,3.501123054,4.689742728,1.047622884,1.836981509,0
2.409078216,6.247909256,5.776163335,4.945898288,7.233407868,1.717932798,2.294752479,2.617987758,1.788698242,2.934969275,5.708794367,7.531859527,2.062398459,7.093202221,5.241765327,1.672711329,2.31212065,3.785445966,8.873211959,7.814156674,9.01765116,2.664039483,2.338554727,7.916753807,5.73814699,4.260836026,3.339773927,7.363751854,5.04522927,1.764572937,7.385675295,1.035459948,2.44330561,5.20865334,7.899450311,7.388137988,9.319869019,8.263002143,9.949840172,5.444374142,8.256381598,4.791549779,7.801656076,0
2.117062838,9.28414767,6.951717523,2.895425035,1.669574595,6.826052788,5.691704354,5.626336486,1.801186757,5.041348364,3.291376769,7.732809387,1.669854245,4.558533934,5.295656379,3.187638022,5.588221459,9.697375424,5.886521193,8.609349294,5.139557354,2.064436563,5.062785861,1.504964596,1.454496569,1.26616993,1.322004626,7.452775503,3.471268239,9.295985228,6.179628344,4.989782999,8.675144075,9.817712118,7.500615909,9.334745162,2.825234702,3.581446624,6.901782294,3.315622515,1.771955943,9.92870816,8.990898637,1
5.160522109,7.639745863,6.126833869,7.595138765,4.163099954,6.120012788,6.655738096,8.184189632,1.03849267,1.220285361,7.278448029,4.867748086,5.247812308,8.11065318,5.304930839,3.257857264,9.573790673,9.177852114,4.756109598,2.125931528,5.254966216,4.995706737,6.365470182,3.407397108,6.087660903,2.535814862,7.908349231,9.89147328,7.582507308,9.377734896,8.367876918,8.052813423,4.995750423,3.895636632,5.139882234,4.030840313,2.74095589,2.546215396,5.172650692,3.989584808,7.541991663,4.41388082,3.319674716,0
1.381306213,8.293567818,2.823786597,8.378804494,9.102332673,3.063975695,7.451644643,6.079198902,7.740064822,5.450798875,2.667546756,5.000746377,2.163977686,5.737410912,7.107225163,1.8357972,3.356135667,1.371223301,4.003447327,3.959404921,5.323548901,9.169484327,2.760870024,8.090778808,2.270247293,4.431513219,1.298615089,1.929488706,6.244862373,3.920848014,2.141892713,9.197678197,9.173841325,3.84835319,3.43794512,6.821997814,9.036231944,8.785735232,1.812821596,5.456501141,3.180618201,2.855663422,9.905505839,0
4.233708974,8.745763767,6.577123397,5.816117319,6.687137234,6.820133267,7.422815794,7.251468883,6.694579676,8.151137354,1.359973292,9.179985132,3.28269107,9.315267582,1.506661773,7.079636867,3.314497329,8.370643537,1.779071901,5.114416341,6.077692052,8.946480814,6.566641268,2.091120955,1.632496309,1.361782299,6.287517006,7.596309763,2.924542836,2.836291313,1.004912293,5.267014067,1.822414888,6.146328933,9.278808114,8.244686658,9.199057291,5.877666812,4.720065492,3.22076052,2.134545827,1.586540469,3.945584016,0
3.058885073,5.15601057,4.877239182,6.039117191,7.231008858,9.35743894,2.328166835,8.880077051,8.345224572,8.330507412,2.796527536,2.16193655,1.003253055,6.326700772,1.638992644,2.450193057,1.503997223,6.861379221,8.663702804,3.094355158,9.993123891,3.99409142,1.81631495,9.825994006,9.004730318,9.53309184,2.563602328,3.629092433,6.383534532,7.338554451,6.805260813,9.09557114,5.78412498,6.647727954,8.200816833,6.373884987,9.274796613,3.020332259,4.35968044,8.888893774,9.8515149,1.036410985,1.005181418,0
1.659808585,6.615234675,2.711954387,8.165492808,3.730065142,2.249953641,6.320723469,6.035856144,5.168657587,6.050730611,7.13099544,1.785850447,7.823020773,1.248289117,6.808940649,9.199235597,9.1877532,9.381956481,8.830140189,9.856485003,6.173781588,7.178672219,1.429506896,2.045656397,9.047474756,2.836829022,4.524677343,2.191024175,6.889089121,7.440018422,4.272800488,9.951466583,7.332929386,7.033186701,1.13638247,5.231468033,1.632059936,5.107140253,9.142770475,6.243906587,9.663224024,5.380906889,6.015225684,0
4.945461279,9.307652685,7.893671769,8.756472664,9.394407292,1.790407115,7.250976482,4.07975829,4.002736163,6.102033718,2.477102528,6.035137798,8.163938022,9.543870674,1.133758266,7.549244528,9.822981381,8.380371314,6.182259412,7.844943169,2.874347248,4.947500528,8.300038664,4.12996923,1.512141632,3.232559279,4.144927789,5.123607858,2.183484478,3.323047214,9.041086466,2.443764412,6.371665682,6.860333027,9.09850915,6.694025852,9.238948205,3.832350612,9.162219231,8.210389706,8.706558908,5.537447906,3.581112235,1
3.116883938,2.831779735,7.623588205,8.383598421,6.563483081,9.821154094,6.565386016,1.163575376,2.865719416,2.622773717,3.322384238,7.043568831,6.444813578,1.060247064,6.330391194,8.758278284,9.871044519,6.071242351,9.875350365,6.132007618,8.136887623,3.611145365,3.978465515,4.408939675,1.867072449,3.900993933,7.131748353,8.598768042,5.517030342,8.3924117,7.698244863,1.69449323,3.886679721,6.692292027,5.194644677,6.930623356,5.602754862,1.960506213,5.928297524,3.594504677,7.943332086,7.837191433,8.562945313,1
4.817241031,6.107173793,4.469315086,7.645310552,2.174035137,5.09751596,6.616170937,8.739278572,9.029530313,5.707961502,5.918377146,5.921566301,9.229107699,3.979206371,7.540008245,1.321107984,5.344268317,7.805635403,1.043595111,8.652712737,6.489694512,2.311076949,8.629119669,8.968015672,1.182638124,5.959943797,5.152668663,1.249611754,4.848861285,4.697612482,8.168301617,1.435017149,9.776068408,2.211198871,9.87075177,7.702218438,6.915542904,1.577950636,2.659438632,1.527201222,4.396601309,6.142692119,7.960122432,1
3.828355412,1.587385611,4.706746328,6.682326695,6.270918592,8.288449603,9.1022506,4.387609552,8.981506407,8.028668729,9.386801226,6.864766401,9.694600598,4.988139417,9.743944894,9.613070465,6.023868547,5.968067127,5.029068648,8.719547459,9.779643627,9.909031644,9.441046088,6.239181017,7.859038027,2.757605955,8.678352289,1.401772474,2.137075376,5.136276102,3.191132201,5.599530861,8.80616039,6.546524595,5.913616022,6.656352476,9.281327273,3.06627649,5.214212883,8.381984982,9.799270151,1.695693023,6.070198742,0
4.122906465,3.003478946,3.225630889,5.328161461,9.618683286,8.485936798,2.058425906,3.713788389,7.839572041,1.311437626,4.788629937,5.163951778,1.90771602,7.131795851,1.056494205,3.048190451,2.94661819,6.845281751,3.688691544,6.546351709,8.204541675,3.764023455,2.66685416,6.679925741,2.132651153,9.698217054,2.007108393,8.823019724,3.754711688,8.028778254,4.558384803,8.607435969,1.911219712,5.354678392,4.214273222,3.811987556,7.032641113,5.436473758,7.874401384,2.676633678,7.079958113,8.035830279,1.600477074,1
6.928386349,4.342382564,7.648298645,1.623230071,2.54069316,6.27490102,8.492297938,5.334029412,4.889368171,3.832829652,8.219952267,9.591060952,9.630498586,5.687413879,4.74693398,2.79101526,1.934741476,6.634155137,2.839256972,8.634084299,6.178462811,9.730471809,5.499212982,2.236303687,3.645580965,6.120883572,1.528229374,2.469256769,3.442743816,7.030593738,5.332640693,9.636772415,6.497218295,9.115980572,4.034103383,6.265350389,1.51657949,9.229212682,2.911475321,2.571359928,7.211512297,4.393697468,2.789888638,0
1.140272594,9.222552148,7.662029866,2.501422956,2.860126591,3.095216339,2.467939428,9.279338329,7.67273368,9.800228428,9.298694234,7.309653492,1.266736352,2.539141989,4.682501379,5.444381371,8.677977496,9.815021758,9.739417454,7.292142005,3.915201057,9.127020603,8.782267708,6.074200014,9.23643736,2.860274594,1.378209535,6.371981211,6.317436177,9.156475504,6.589069057,8.126347746,9.498493389,9.185176748,7.702821931,1.087236002,8.852762932,1.173615906,9.469177856,1.039460269,7.908788699,6.067666714,1.116611405,1
2.587890503,9.874550202,6.090505657,7.152749865,7.367929578,3.417160752,1.862077875,9.398417666,4.253494281,5.828343919,5.544077824,6.765369212,8.478385373,7.552862799,3.560641971,2.270411185,7.215430532,3.471585876,5.612273657,3.908389231,1.088283124,5.573951554,8.508339909,2.144585731,6.330471108,8.310303857,9.594133792,4.83532277,7.788175535,4.94110217,9.257169717,7.725560006,3.893351831,7.512019819,1.329542186,2.121293988,1.417803884,1.388732535,5.151797378,7.118701365,7.376967051,8.829780019,5.183700042,1
9.219025638,6.157565422,1.139341181,7.75025791,8.111414691,3.399566376,6.679847031,2.363331798,8.935025139,1.981331828,9.054558484,7.294796487,4.168627004,4.167451155,2.707273305,4.132269611,9.944158064,2.923100223,2.988271331,2.015050883,8.865464933,2.123503077,5.306005567,6.368600884,5.027348307,7.238776827,2.675802088,3.580032839,4.532034971,9.327362739,3.556495955,8.577108805,1.505669023,6.945932128,2.152390554,3.465083378,5.123167683,4.383464752,4.399165006,7.091962096,6.840291055,1.357693157,3.265130715,0
7.516829315,3.990622498,2.408424255,4.675567079,8.064510769,2.85058889,7.868553206,4.546495318,2.560192372,3.662208379,2.484156542,5.536409439,6.104438776,5.997473812,5.158116079,7.54701879,5.391780152,7.598783374,2.647085903,1.458339945,3.137252752,1.249142498,1.931220392,7.829009867,9.254815935,9.429629076,6.725064444,7.696302289,7.149124147,7.842364801,5.677821274,7.748630619,3.273711209,8.927054042,6.534468428,7.758452067,3.490634098,3.254198344,9.841230746,7.385356633,3.532669972,5.086230562,6.945609954,0
3.145222732,2.047210603,3.324922164,7.111302076,7.691661695,7.330492728,8.185272238,5.317572436,9.216595692,6.390290012,1.650693312,6.816809389,9.645973028,5.73774879,7.335264968,9.317278298,8.11158936,9.204517606,1.752949721,3.62747655,9.380850473,3.625457659,6.068558166,8.861085833,6.467471045,3.173933885,6.729746644,9.134296738,1.734350982,1.047155939,7.376777917,7.30182798,4.431153828,5.440508863,3.989444374,9.77355027,9.750325922,2.43652972,3.629646272,9.861559297,5.617151062,6.953386507,2.277679152,1
2.752075279,9.792085508,8.990311599,5.9326527,3.979828493,7.831214954,2.733589282,2.900636931,5.91416874,6.844517794,7.527877725,6.958384746,6.135648835,8.366380447,6.538362871,5.154566544,2.64642585,5.326303486,7.661519547,2.745426627,1.563541982,3.405749421,9.45934654,1.977339601,1.030375057,3.412654099,4.607097365,2.806707538,2.882238561,5.687884913,3.247823603,6.302653177,3.132099082,7.621657366,2.604124262,9.112020077,4.918742819,5.938674457,2.325158227,2.856811553,1.129678989,5.099532951,4.245301946,0
1.742784362,3.4731969,1.399690493,8.451817248,7.823316709,2.713638881,4.432322507,8.921162033,4.43882324,5.621071773,8.139150195,1.845861947,4.237326709,2.39536426,5.857072091,4.920441638,8.38620927,4.763117053,4.406796589,8.093004021,8.50817308,3.097235438,6.202438116,4.982148593,2.308087058,7.765224608,6.450682751,8.935173396,4.26217199,3.441039016,1.082562615,1.20754341,1.299747994,8.1247136,2.852921344,1.014432065,9.308374008,4.609226614,2.18321927,3.803436169,3.933232782,5.563171102,2.196772672,1
1.378649875,1.188727417,3.114061088,1.418397633,4.626959313,7.244623465,5.298679119,5.128295627,8.318183128,5.745157396,5.500724335,5.054956705,7.375255026,9.511961165,9.169370481,9.439981404,2.936972682,7.453809384,4.151213415,7.372358012,5.39592085,4.230767964,3.350668772,5.02785742,6.856806697,7.825079776,7.000550432,2.182464629,9.351790316,8.387640663,5.041933342,4.912563625,1.224212732,9.784257717,5.0518639,2.2651505,1.122780896,6.147815299,8.905945547,8.695039572,7.07254873,6.863851005,7.897639431,1
